GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
101928895,13.15765022291613,0.3293661012395349,0.27940923865927175,1.1787945982744814,0.23847997580760028,0.6022173246510043
6339,34.19148004069648,0.37495752752560124,0.21237891116944582,1.7655120532492166,0.07747774631134967,0.38736877216289833
116983,535.8322019894435,0.3087326622479828,0.11945421214148137,2.584527215183675,0.009751260841984612,0.18834946411553
102465434,0.4920393288103478,-0.4858374914570738,0.743606629354193,-0.6533528243004149,0.5135288447340474,
109623456,3.2990656271689556,0.594214428772319,0.3172482350857202,1.8730267439053294,0.06106469204200599,0.35646983089315
126789,338.717529196757,-0.04896696662462645,0.0909306819614986,-0.5385087361970934,0.5902258754574314,0.8471454872355653
54973,1884.0876185629115,0.04862879405684285,0.04646121360229476,1.046653547905624,0.2952593952938859,0.6562102188354495
102465435,4.535009550307303,0.13417774483553072,0.2693575280648455,0.4981399473016719,0.6183854060442537,0.8590906457115282
80772,307.11830112441413,0.014036970119618838,0.08806936511508973,0.159385390155535,0.8733652487374233,0.9601310409059154
83756,8.364667218489751,-0.0854962063047348,0.23509344939827526,-0.363669028310076,0.7161051737825816,0.9025178430177012
1855,650.672461045943,0.046780878283314405,0.06842777724685899,0.6836533373654449,0.49419409562405925,0.79561659607854
102466740,0.987957035591173,0.5064461381367075,0.5580703781171286,0.9074951081356516,0.36414503520789177,
54587,25.710326204877546,0.3692903832227802,0.19544210167869386,1.8895129557596158,0.058823128426904375,0.35214434055566074
54998,1606.8361612194085,-0.07399012793406448,0.08524898652328428,-0.8679297074558813,0.38543281473175084,0.7235298659377221
81669,1369.776084042448,0.07620432727044425,0.07859715786575722,0.9695557618075722,0.33226797271924924,0.6844020293092591
148413,597.5831640245403,0.0357827431857748,0.051666633904732695,0.6925696621102517,0.4885796546557677,0.7916895508869698
55052,2258.150966358065,-0.09923356980321138,0.06995395353202483,-1.4185555610918028,0.15602862944965112,0.508131113735868
107984868,0.23933650757148395,0.5346701717822481,1.7528663245580394,0.30502621009451913,0.7603461901937594,
441869,1.1389167975994552,0.3620338433346382,0.6621626838787272,0.5467445571139183,0.5845542380554769,
102724312,2.9693448552004784,0.11284486785800574,0.3691347233501748,0.30570103737154236,0.7598322833912001,0.917354639471388
107985729,3.210805019212234,0.40734006006148626,0.43642365932870547,0.9333592516227127,0.35063451199471884,0.6971796860804084
64856,18.34823592267762,0.10484518695168349,0.27091141199729596,0.387009119249395,0.6987494568227989,0.8949134841001198
219293,59.735935118371884,0.1552017074420514,0.10136564039264087,1.5311076498986833,0.12574278949018863,0.463193245052778
83858,1823.958925918677,-0.012496884925508217,0.10450105468851616,-0.11958620860581157,0.9048109452538897,0.9717737308094201
55210,2050.040884859904,-0.020692754122802703,0.08674969233604535,-0.23853403471039933,0.8114669211497771,0.9380452887129086
339453,0.8030617214187226,0.6499575490847311,0.6899827282318819,0.9419910419356186,0.34619722626302185,
29101,2207.496882066503,-0.03312371009138997,0.03701270930455591,-0.8949280048329983,0.37082557523982373,0.7127490737736449
643988,73.19985147647718,0.39548292287983955,0.14046364906273034,2.8155535294631204,0.004869328424559449,0.15759762030473629
105378586,5.6208359652407855,0.7070781811088543,0.31139523009825454,2.2706776236930475,0.023166500567005085,0.25242296736291664
142678,342.64469148543003,0.29753579152114146,0.14625010944382935,2.034431240103904,0.04190813475165975,0.31110590394170334
8510,28.581903023423852,-0.08529505610514146,0.1346717088091929,-0.6333554156202931,0.5265015728796358,0.8142231368436643
984,2183.874347381833,-0.013393747047010374,0.05840613646837249,-0.22932088744242177,0.8186195201731089,0.9404911791279361
728661,1287.3623227496905,0.007005995420620458,0.0974028602616567,0.07192802554052322,0.9426591866522473,0.9838112451441773
8511,3.599623490048923,0.09413449888179645,0.30125828061993676,0.31247107527827667,0.7546825419331328,0.9151938073898981
728642,1349.6671595880437,0.010197732499680217,0.08896676479389491,0.11462406802478228,0.9087431019191852,0.9730277128992403
9906,521.4160455583973,0.34811225698960724,0.12952201060522098,2.687668724126299,0.007195274102942416,0.1782908478650837
112268218,89.0889769836109,0.008420450014715697,0.08508189695319401,0.09896876205461225,0.9211630725752125,0.9779880673119952
65220,1665.4550043504123,-0.1015862734590013,0.0664098052417521,-1.5296878689704938,0.12609400779171467,0.46380180221673106
2782,10162.567828242985,-0.00737102960768618,0.041890871481077965,-0.17595789600642855,0.8603270203983565,0.9552963190762646
105378949,9.84155834139413,0.2419390553355018,0.23099688474561542,1.0473693426728956,0.2949292655785144,0.6561516379961897
163688,5.560019590906233,0.5605384192724524,0.32512414766934844,1.7240750134699945,0.08469430214171303,0.39834879623219754
339456,13.192537487663678,-0.13583562004176633,0.20254145094345868,-0.6706559047988951,0.5024397596429615,0.7995472742590649
85452,0.45938729070588624,-0.22433999493608187,0.9200535182689387,-0.2438336362847379,0.807359668429915,
107984872,1.1221503747466826,0.15211049056712342,0.6454612769842634,0.23566168256880876,0.8136952053698168,
2563,0.3536738877049917,-0.87048792323789,1.318165790143832,-0.6603781783343857,0.5090111721553048,
105378591,0.252472745727045,0.6308496870186111,1.6141583068453884,0.39082268718209234,0.6959283041254473,
5590,206.82851361956287,0.08848607971490724,0.08381828995953071,1.055689393778258,0.2911101443799302,0.652660900314823
