"a","b","ind_a","ind_b","stim_a","stim_b","same_label","r"
"GSM5695358_204273120005_R05C01","GSM5695386_204273120074_R04C01","MFA_12","SFA_12","S","U",FALSE,0.191380508152365
"GSM5695358_204273120005_R05C01","GSM5695387_204273120073_R01C01","MFA_12","NA_17","S","S",FALSE,0.0966457399708685
"GSM5695358_204273120005_R05C01","GSM5695388_204281260063_R05C01","MFA_12","NA_17","S","U",FALSE,0.0894202884387349
"GSM5695358_204273120005_R05C01","GSM5695389_204088100082_R06C01","MFA_12","SFA_13","S","S",FALSE,-0.0109721809299563
"GSM5695358_204273120005_R05C01","GSM5695390_204273120066_R01C01","MFA_12","SFA_13","S","U",FALSE,-0.00754082819012396
"GSM5695358_204273120005_R05C01","GSM5695391_204281260043_R02C01","MFA_12","MFA_15","S","S",FALSE,0.114797632261711
"GSM5695358_204273120005_R05C01","GSM5695392_204273120073_R06C01","MFA_12","MFA_15","S","U",FALSE,0.118031614478887
"GSM5695359_204273120074_R01C01","GSM5695360_204273120005_R06C01","MFA_12","SFA_7","U","U",FALSE,0.0685721869306716
"GSM5695359_204273120074_R01C01","GSM5695361_204281260043_R01C01","MFA_12","SFA_8","U","S",FALSE,0.221278734764824
"GSM5695359_204273120074_R01C01","GSM5695362_204088100071_R08C01","MFA_12","SFA_8","U","U",FALSE,0.223524535597057
"GSM5695359_204273120074_R01C01","GSM5695363_204281260060_R03C01","MFA_12","NA_10","U","S",FALSE,0.19167860921069
"GSM5695359_204273120074_R01C01","GSM5695364_204281260043_R08C01","MFA_12","NA_10","U","U",FALSE,0.18636513694143
"GSM5695359_204273120074_R01C01","GSM5695365_204088100053_R04C01","MFA_12","NA_11","U","S",FALSE,0.286654845102988
"GSM5695359_204273120074_R01C01","GSM5695366_204088100071_R06C01","MFA_12","NA_11","U","U",FALSE,0.286202035467249
"GSM5695359_204273120074_R01C01","GSM5695367_204281260061_R06C01","MFA_12","SFA_9","U","S",FALSE,0.484895025990694
"GSM5695359_204273120074_R01C01","GSM5695368_204281260043_R05C01","MFA_12","SFA_9","U","U",FALSE,0.48739193988749
"GSM5695359_204273120074_R01C01","GSM5695369_204273120066_R07C01","MFA_12","SFA_10","U","S",FALSE,0.244041645108986
"GSM5695359_204273120074_R01C01","GSM5695370_204281260063_R07C01","MFA_12","NA_12","U","S",FALSE,0.064383143749283
"GSM5695359_204273120074_R01C01","GSM5695371_204281260061_R03C01","MFA_12","NA_13","U","S",FALSE,0.355347427520572
"GSM5695359_204273120074_R01C01","GSM5695372_204273120073_R05C01","MFA_12","NA_13","U","U",FALSE,0.342862290529583
"GSM5695359_204273120074_R01C01","GSM5695373_204281260043_R07C01","MFA_12","SFA_11","U","S",FALSE,0.0684020287399155
"GSM5695359_204273120074_R01C01","GSM5695374_204281260043_R03C01","MFA_12","SFA_11","U","U",FALSE,0.0659607996674932
"GSM5695359_204273120074_R01C01","GSM5695375_204088100071_R05C01","MFA_12","NA_14","U","S",FALSE,-0.0257221688654605
"GSM5695359_204273120074_R01C01","GSM5695376_204281260063_R03C01","MFA_12","NA_14","U","U",FALSE,-0.0401576936053078
"GSM5695359_204273120074_R01C01","GSM5695377_204273120073_R03C01","MFA_12","NA_15","U","S",FALSE,0.0898083493431955
"GSM5695359_204273120074_R01C01","GSM5695378_204273120068_R01C01","MFA_12","NA_15","U","U",FALSE,0.0921309221352775
"GSM5695359_204273120074_R01C01","GSM5695379_204088100071_R07C01","MFA_12","MFA_13","U","S",FALSE,0.0644340871945192
"GSM5695359_204273120074_R01C01","GSM5695380_204273120068_R03C01","MFA_12","MFA_13","U","U",FALSE,0.0384930093033066
"GSM5695359_204273120074_R01C01","GSM5695381_204273120066_R05C01","MFA_12","NA_16","U","S",FALSE,0.256384120921089
"GSM5695359_204273120074_R01C01","GSM5695382_204088100082_R03C01","MFA_12","NA_16","U","U",FALSE,0.251090749587998
"GSM5695359_204273120074_R01C01","GSM5695383_204281260043_R06C01","MFA_12","MFA_14","U","S",FALSE,-0.0594531346841681
"GSM5695359_204273120074_R01C01","GSM5695384_204281260063_R06C01","MFA_12","MFA_14","U","U",FALSE,-0.0666149004405575
"GSM5695359_204273120074_R01C01","GSM5695385_204281260063_R04C01","MFA_12","SFA_12","U","S",FALSE,0.192021535676557
"GSM5695359_204273120074_R01C01","GSM5695386_204273120074_R04C01","MFA_12","SFA_12","U","U",FALSE,0.208679892984322
"GSM5695359_204273120074_R01C01","GSM5695387_204273120073_R01C01","MFA_12","NA_17","U","S",FALSE,0.103572828743331
"GSM5695359_204273120074_R01C01","GSM5695388_204281260063_R05C01","MFA_12","NA_17","U","U",FALSE,0.0990380015912689
"GSM5695359_204273120074_R01C01","GSM5695389_204088100082_R06C01","MFA_12","SFA_13","U","S",FALSE,-0.00376872672033111
"GSM5695359_204273120074_R01C01","GSM5695390_204273120066_R01C01","MFA_12","SFA_13","U","U",FALSE,-0.000323072128904966
"GSM5695359_204273120074_R01C01","GSM5695391_204281260043_R02C01","MFA_12","MFA_15","U","S",FALSE,0.132696970794673
"GSM5695359_204273120074_R01C01","GSM5695392_204273120073_R06C01","MFA_12","MFA_15","U","U",FALSE,0.138366199616771
"GSM5695360_204273120005_R06C01","GSM5695361_204281260043_R01C01","SFA_7","SFA_8","U","S",FALSE,0.151598219891685
"GSM5695360_204273120005_R06C01","GSM5695362_204088100071_R08C01","SFA_7","SFA_8","U","U",FALSE,0.139669512460386
"GSM5695360_204273120005_R06C01","GSM5695363_204281260060_R03C01","SFA_7","NA_10","U","S",FALSE,0.187982468200216
"GSM5695360_204273120005_R06C01","GSM5695364_204281260043_R08C01","SFA_7","NA_10","U","U",FALSE,0.206949801033815
"GSM5695360_204273120005_R06C01","GSM5695365_204088100053_R04C01","SFA_7","NA_11","U","S",FALSE,-0.172743563573169
"GSM5695360_204273120005_R06C01","GSM5695366_204088100071_R06C01","SFA_7","NA_11","U","U",FALSE,-0.174913256003861
"GSM5695360_204273120005_R06C01","GSM5695367_204281260061_R06C01","SFA_7","SFA_9","U","S",FALSE,0.165969734194601
"GSM5695360_204273120005_R06C01","GSM5695368_204281260043_R05C01","SFA_7","SFA_9","U","U",FALSE,0.180394794802138
"GSM5695360_204273120005_R06C01","GSM5695369_204273120066_R07C01","SFA_7","SFA_10","U","S",FALSE,0.262972023611478
"GSM5695360_204273120005_R06C01","GSM5695370_204281260063_R07C01","SFA_7","NA_12","U","S",FALSE,0.164343916477726
"GSM5695360_204273120005_R06C01","GSM5695371_204281260061_R03C01","SFA_7","NA_13","U","S",FALSE,0.185687077054991
"GSM5695360_204273120005_R06C01","GSM5695372_204273120073_R05C01","SFA_7","NA_13","U","U",FALSE,0.176175349976057
"GSM5695360_204273120005_R06C01","GSM5695373_204281260043_R07C01","SFA_7","SFA_11","U","S",FALSE,0.0950874790834542
"GSM5695360_204273120005_R06C01","GSM5695374_204281260043_R03C01","SFA_7","SFA_11","U","U",FALSE,0.0756874618575425
"GSM5695360_204273120005_R06C01","GSM5695375_204088100071_R05C01","SFA_7","NA_14","U","S",FALSE,-0.0487573968634188
"GSM5695360_204273120005_R06C01","GSM5695376_204281260063_R03C01","SFA_7","NA_14","U","U",FALSE,-0.0357837302758994
"GSM5695360_204273120005_R06C01","GSM5695377_204273120073_R03C01","SFA_7","NA_15","U","S",FALSE,0.128133964679596
"GSM5695360_204273120005_R06C01","GSM5695378_204273120068_R01C01","SFA_7","NA_15","U","U",FALSE,0.121885278118204
"GSM5695360_204273120005_R06C01","GSM5695379_204088100071_R07C01","SFA_7","MFA_13","U","S",FALSE,0.232894506256633
"GSM5695360_204273120005_R06C01","GSM5695380_204273120068_R03C01","SFA_7","MFA_13","U","U",FALSE,0.243087928284257
"GSM5695360_204273120005_R06C01","GSM5695381_204273120066_R05C01","SFA_7","NA_16","U","S",FALSE,-0.0572312148154397
"GSM5695360_204273120005_R06C01","GSM5695382_204088100082_R03C01","SFA_7","NA_16","U","U",FALSE,-0.0744136691425587
"GSM5695360_204273120005_R06C01","GSM5695383_204281260043_R06C01","SFA_7","MFA_14","U","S",FALSE,0.126189537445843
"GSM5695360_204273120005_R06C01","GSM5695384_204281260063_R06C01","SFA_7","MFA_14","U","U",FALSE,0.126204125904825
"GSM5695360_204273120005_R06C01","GSM5695385_204281260063_R04C01","SFA_7","SFA_12","U","S",FALSE,0.274662771928168
"GSM5695360_204273120005_R06C01","GSM5695386_204273120074_R04C01","SFA_7","SFA_12","U","U",FALSE,0.25859924436094
"GSM5695360_204273120005_R06C01","GSM5695387_204273120073_R01C01","SFA_7","NA_17","U","S",FALSE,0.152013171989537
"GSM5695360_204273120005_R06C01","GSM5695388_204281260063_R05C01","SFA_7","NA_17","U","U",FALSE,0.152521093882626
"GSM5695360_204273120005_R06C01","GSM5695389_204088100082_R06C01","SFA_7","SFA_13","U","S",FALSE,0.147327309919168
"GSM5695360_204273120005_R06C01","GSM5695390_204273120066_R01C01","SFA_7","SFA_13","U","U",FALSE,0.159970434348433
"GSM5695360_204273120005_R06C01","GSM5695391_204281260043_R02C01","SFA_7","MFA_15","U","S",FALSE,0.213318537068069
"GSM5695360_204273120005_R06C01","GSM5695392_204273120073_R06C01","SFA_7","MFA_15","U","U",FALSE,0.178949060934457
"GSM5695361_204281260043_R01C01","GSM5695362_204088100071_R08C01","SFA_8","SFA_8","S","U",TRUE,0.994250914051365
"GSM5695361_204281260043_R01C01","GSM5695363_204281260060_R03C01","SFA_8","NA_10","S","S",FALSE,0.323682617681575
"GSM5695361_204281260043_R01C01","GSM5695364_204281260043_R08C01","SFA_8","NA_10","S","U",FALSE,0.284102524405223
"GSM5695361_204281260043_R01C01","GSM5695365_204088100053_R04C01","SFA_8","NA_11","S","S",FALSE,0.143238743818926
"GSM5695361_204281260043_R01C01","GSM5695366_204088100071_R06C01","SFA_8","NA_11","S","U",FALSE,0.135090275619487
"GSM5695361_204281260043_R01C01","GSM5695367_204281260061_R06C01","SFA_8","SFA_9","S","S",FALSE,-0.00696340864528598
"GSM5695361_204281260043_R01C01","GSM5695368_204281260043_R05C01","SFA_8","SFA_9","S","U",FALSE,-0.0103976811791584
"GSM5695361_204281260043_R01C01","GSM5695369_204273120066_R07C01","SFA_8","SFA_10","S","S",FALSE,0.205882246879926
"GSM5695361_204281260043_R01C01","GSM5695370_204281260063_R07C01","SFA_8","NA_12","S","S",FALSE,0.149499256461216
"GSM5695361_204281260043_R01C01","GSM5695371_204281260061_R03C01","SFA_8","NA_13","S","S",FALSE,0.295196506341013
"GSM5695361_204281260043_R01C01","GSM5695372_204273120073_R05C01","SFA_8","NA_13","S","U",FALSE,0.286102118761564
"GSM5695361_204281260043_R01C01","GSM5695373_204281260043_R07C01","SFA_8","SFA_11","S","S",FALSE,0.133786117294041
"GSM5695361_204281260043_R01C01","GSM5695374_204281260043_R03C01","SFA_8","SFA_11","S","U",FALSE,0.134719230163988
"GSM5695361_204281260043_R01C01","GSM5695375_204088100071_R05C01","SFA_8","NA_14","S","S",FALSE,0.207526232142603
"GSM5695361_204281260043_R01C01","GSM5695376_204281260063_R03C01","SFA_8","NA_14","S","U",FALSE,0.183983992948217
"GSM5695361_204281260043_R01C01","GSM5695377_204273120073_R03C01","SFA_8","NA_15","S","S",FALSE,0.142221975950324
"GSM5695361_204281260043_R01C01","GSM5695378_204273120068_R01C01","SFA_8","NA_15","S","U",FALSE,0.155384091944188
"GSM5695361_204281260043_R01C01","GSM5695379_204088100071_R07C01","SFA_8","MFA_13","S","S",FALSE,0.309457434670682
"GSM5695361_204281260043_R01C01","GSM5695380_204273120068_R03C01","SFA_8","MFA_13","S","U",FALSE,0.290918579148871
"GSM5695361_204281260043_R01C01","GSM5695381_204273120066_R05C01","SFA_8","NA_16","S","S",FALSE,0.151682586828661
"GSM5695361_204281260043_R01C01","GSM5695382_204088100082_R03C01","SFA_8","NA_16","S","U",FALSE,0.131547663738259
"GSM5695361_204281260043_R01C01","GSM5695383_204281260043_R06C01","SFA_8","MFA_14","S","S",FALSE,0.399542170238192
"GSM5695361_204281260043_R01C01","GSM5695384_204281260063_R06C01","SFA_8","MFA_14","S","U",FALSE,0.392110745435484
"GSM5695361_204281260043_R01C01","GSM5695385_204281260063_R04C01","SFA_8","SFA_12","S","S",FALSE,0.368301920360861
"GSM5695361_204281260043_R01C01","GSM5695386_204273120074_R04C01","SFA_8","SFA_12","S","U",FALSE,0.390394988565316
"GSM5695361_204281260043_R01C01","GSM5695387_204273120073_R01C01","SFA_8","NA_17","S","S",FALSE,0.132264603777349
"GSM5695361_204281260043_R01C01","GSM5695388_204281260063_R05C01","SFA_8","NA_17","S","U",FALSE,0.138846810382549
"GSM5695361_204281260043_R01C01","GSM5695389_204088100082_R06C01","SFA_8","SFA_13","S","S",FALSE,0.390591145113119
"GSM5695361_204281260043_R01C01","GSM5695390_204273120066_R01C01","SFA_8","SFA_13","S","U",FALSE,0.367997875262747
"GSM5695361_204281260043_R01C01","GSM5695391_204281260043_R02C01","SFA_8","MFA_15","S","S",FALSE,0.424816521246992
"GSM5695361_204281260043_R01C01","GSM5695392_204273120073_R06C01","SFA_8","MFA_15","S","U",FALSE,0.446136238081929
"GSM5695362_204088100071_R08C01","GSM5695363_204281260060_R03C01","SFA_8","NA_10","U","S",FALSE,0.311460147383503
"GSM5695362_204088100071_R08C01","GSM5695364_204281260043_R08C01","SFA_8","NA_10","U","U",FALSE,0.269999081908041
"GSM5695362_204088100071_R08C01","GSM5695365_204088100053_R04C01","SFA_8","NA_11","U","S",FALSE,0.110487302873518
"GSM5695362_204088100071_R08C01","GSM5695366_204088100071_R06C01","SFA_8","NA_11","U","U",FALSE,0.103106663465166
"GSM5695362_204088100071_R08C01","GSM5695367_204281260061_R06C01","SFA_8","SFA_9","U","S",FALSE,-0.0300937876450513
"GSM5695362_204088100071_R08C01","GSM5695368_204281260043_R05C01","SFA_8","SFA_9","U","U",FALSE,-0.0324004931863633
"GSM5695362_204088100071_R08C01","GSM5695369_204273120066_R07C01","SFA_8","SFA_10","U","S",FALSE,0.189158531506579
"GSM5695362_204088100071_R08C01","GSM5695370_204281260063_R07C01","SFA_8","NA_12","U","S",FALSE,0.14368942594228
"GSM5695362_204088100071_R08C01","GSM5695371_204281260061_R03C01","SFA_8","NA_13","U","S",FALSE,0.275090054964531
"GSM5695362_204088100071_R08C01","GSM5695372_204273120073_R05C01","SFA_8","NA_13","U","U",FALSE,0.263924602701974
"GSM5695362_204088100071_R08C01","GSM5695373_204281260043_R07C01","SFA_8","SFA_11","U","S",FALSE,0.143532795488957
"GSM5695362_204088100071_R08C01","GSM5695374_204281260043_R03C01","SFA_8","SFA_11","U","U",FALSE,0.147498693776551
"GSM5695362_204088100071_R08C01","GSM5695375_204088100071_R05C01","SFA_8","NA_14","U","S",FALSE,0.192562268837107
"GSM5695362_204088100071_R08C01","GSM5695376_204281260063_R03C01","SFA_8","NA_14","U","U",FALSE,0.166735549636926
"GSM5695362_204088100071_R08C01","GSM5695377_204273120073_R03C01","SFA_8","NA_15","U","S",FALSE,0.128695347564276
"GSM5695362_204088100071_R08C01","GSM5695378_204273120068_R01C01","SFA_8","NA_15","U","U",FALSE,0.141413596455403
"GSM5695362_204088100071_R08C01","GSM5695379_204088100071_R07C01","SFA_8","MFA_13","U","S",FALSE,0.29906169265223
"GSM5695362_204088100071_R08C01","GSM5695380_204273120068_R03C01","SFA_8","MFA_13","U","U",FALSE,0.281627926389514
"GSM5695362_204088100071_R08C01","GSM5695381_204273120066_R05C01","SFA_8","NA_16","U","S",FALSE,0.157181992510974
"GSM5695362_204088100071_R08C01","GSM5695382_204088100082_R03C01","SFA_8","NA_16","U","U",FALSE,0.138656035790528
"GSM5695362_204088100071_R08C01","GSM5695383_204281260043_R06C01","SFA_8","MFA_14","U","S",FALSE,0.420380134782418
"GSM5695362_204088100071_R08C01","GSM5695384_204281260063_R06C01","SFA_8","MFA_14","U","U",FALSE,0.410002720320441
"GSM5695362_204088100071_R08C01","GSM5695385_204281260063_R04C01","SFA_8","SFA_12","U","S",FALSE,0.355351845653642
"GSM5695362_204088100071_R08C01","GSM5695386_204273120074_R04C01","SFA_8","SFA_12","U","U",FALSE,0.375905576384355
"GSM5695362_204088100071_R08C01","GSM5695387_204273120073_R01C01","SFA_8","NA_17","U","S",FALSE,0.123295903892969
"GSM5695362_204088100071_R08C01","GSM5695388_204281260063_R05C01","SFA_8","NA_17","U","U",FALSE,0.126011526541106
"GSM5695362_204088100071_R08C01","GSM5695389_204088100082_R06C01","SFA_8","SFA_13","U","S",FALSE,0.369417577541936
"GSM5695362_204088100071_R08C01","GSM5695390_204273120066_R01C01","SFA_8","SFA_13","U","U",FALSE,0.348446379845857
"GSM5695362_204088100071_R08C01","GSM5695391_204281260043_R02C01","SFA_8","MFA_15","U","S",FALSE,0.424538972434488
"GSM5695362_204088100071_R08C01","GSM5695392_204273120073_R06C01","SFA_8","MFA_15","U","U",FALSE,0.44482232451848
"GSM5695363_204281260060_R03C01","GSM5695364_204281260043_R08C01","NA_10","NA_10","S","U",TRUE,0.981376345433928
"GSM5695363_204281260060_R03C01","GSM5695365_204088100053_R04C01","NA_10","NA_11","S","S",FALSE,0.206937821799286
"GSM5695363_204281260060_R03C01","GSM5695366_204088100071_R06C01","NA_10","NA_11","S","U",FALSE,0.188765180486829
"GSM5695363_204281260060_R03C01","GSM5695367_204281260061_R06C01","NA_10","SFA_9","S","S",FALSE,0.337846049428111
"GSM5695363_204281260060_R03C01","GSM5695368_204281260043_R05C01","NA_10","SFA_9","S","U",FALSE,0.333057889983294
"GSM5695363_204281260060_R03C01","GSM5695369_204273120066_R07C01","NA_10","SFA_10","S","S",FALSE,0.416767431744386
"GSM5695363_204281260060_R03C01","GSM5695370_204281260063_R07C01","NA_10","NA_12","S","S",FALSE,0.117722813070305
"GSM5695363_204281260060_R03C01","GSM5695371_204281260061_R03C01","NA_10","NA_13","S","S",FALSE,0.200617986642585
"GSM5695363_204281260060_R03C01","GSM5695372_204273120073_R05C01","NA_10","NA_13","S","U",FALSE,0.205254476503729
"GSM5695363_204281260060_R03C01","GSM5695373_204281260043_R07C01","NA_10","SFA_11","S","S",FALSE,0.299332776357303
"GSM5695363_204281260060_R03C01","GSM5695374_204281260043_R03C01","NA_10","SFA_11","S","U",FALSE,0.273707774690518
"GSM5695363_204281260060_R03C01","GSM5695375_204088100071_R05C01","NA_10","NA_14","S","S",FALSE,0.0629867410388113
"GSM5695363_204281260060_R03C01","GSM5695376_204281260063_R03C01","NA_10","NA_14","S","U",FALSE,0.0465845331256328
"GSM5695363_204281260060_R03C01","GSM5695377_204273120073_R03C01","NA_10","NA_15","S","S",FALSE,-0.128050723993495
"GSM5695363_204281260060_R03C01","GSM5695378_204273120068_R01C01","NA_10","NA_15","S","U",FALSE,-0.100128344029765
"GSM5695363_204281260060_R03C01","GSM5695379_204088100071_R07C01","NA_10","MFA_13","S","S",FALSE,0.281691504163494
"GSM5695363_204281260060_R03C01","GSM5695380_204273120068_R03C01","NA_10","MFA_13","S","U",FALSE,0.295442983561909
"GSM5695363_204281260060_R03C01","GSM5695381_204273120066_R05C01","NA_10","NA_16","S","S",FALSE,0.0526401546806414
"GSM5695363_204281260060_R03C01","GSM5695382_204088100082_R03C01","NA_10","NA_16","S","U",FALSE,0.0312531938016449
"GSM5695363_204281260060_R03C01","GSM5695383_204281260043_R06C01","NA_10","MFA_14","S","S",FALSE,0.329380651923164
"GSM5695363_204281260060_R03C01","GSM5695384_204281260063_R06C01","NA_10","MFA_14","S","U",FALSE,0.32773306339474
"GSM5695363_204281260060_R03C01","GSM5695385_204281260063_R04C01","NA_10","SFA_12","S","S",FALSE,0.239898519772432
"GSM5695363_204281260060_R03C01","GSM5695386_204273120074_R04C01","NA_10","SFA_12","S","U",FALSE,0.261227963735089
"GSM5695363_204281260060_R03C01","GSM5695387_204273120073_R01C01","NA_10","NA_17","S","S",FALSE,0.113919984216281
"GSM5695363_204281260060_R03C01","GSM5695388_204281260063_R05C01","NA_10","NA_17","S","U",FALSE,0.10730427827227
"GSM5695363_204281260060_R03C01","GSM5695389_204088100082_R06C01","NA_10","SFA_13","S","S",FALSE,0.17412895499846
"GSM5695363_204281260060_R03C01","GSM5695390_204273120066_R01C01","NA_10","SFA_13","S","U",FALSE,0.195384543485774
"GSM5695363_204281260060_R03C01","GSM5695391_204281260043_R02C01","NA_10","MFA_15","S","S",FALSE,0.255642573691146
"GSM5695363_204281260060_R03C01","GSM5695392_204273120073_R06C01","NA_10","MFA_15","S","U",FALSE,0.262196253986027
"GSM5695364_204281260043_R08C01","GSM5695365_204088100053_R04C01","NA_10","NA_11","U","S",FALSE,0.225080608000259
"GSM5695364_204281260043_R08C01","GSM5695366_204088100071_R06C01","NA_10","NA_11","U","U",FALSE,0.206893698057362
"GSM5695364_204281260043_R08C01","GSM5695367_204281260061_R06C01","NA_10","SFA_9","U","S",FALSE,0.362206351409179
"GSM5695364_204281260043_R08C01","GSM5695368_204281260043_R05C01","NA_10","SFA_9","U","U",FALSE,0.360231756582572
"GSM5695364_204281260043_R08C01","GSM5695369_204273120066_R07C01","NA_10","SFA_10","U","S",FALSE,0.421366522120013
"GSM5695364_204281260043_R08C01","GSM5695370_204281260063_R07C01","NA_10","NA_12","U","S",FALSE,0.162038413449545
"GSM5695364_204281260043_R08C01","GSM5695371_204281260061_R03C01","NA_10","NA_13","U","S",FALSE,0.234366367549052
"GSM5695364_204281260043_R08C01","GSM5695372_204273120073_R05C01","NA_10","NA_13","U","U",FALSE,0.237956502188499
"GSM5695364_204281260043_R08C01","GSM5695373_204281260043_R07C01","NA_10","SFA_11","U","S",FALSE,0.319385319275221
"GSM5695364_204281260043_R08C01","GSM5695374_204281260043_R03C01","NA_10","SFA_11","U","U",FALSE,0.295866392979394
"GSM5695364_204281260043_R08C01","GSM5695375_204088100071_R05C01","NA_10","NA_14","U","S",FALSE,0.0812514637324567
"GSM5695364_204281260043_R08C01","GSM5695376_204281260063_R03C01","NA_10","NA_14","U","U",FALSE,0.0631344240248218
